episode,normalized_cumulative_reward,final_rewards,best_reward
972,0.6409335136413574,0.5228464007377625,0.8861205577850342
973,0.6385236978530884,0.6714347004890442,0.7352722883224487
974,0.7871098518371582,0.8469551801681519,0.9425193667411804
975,0.6240391135215759,0.6574006080627441,0.8691911697387695
976,0.8444963693618774,0.8843868374824524,0.9279882907867432
977,0.8114633560180664,0.8503621816635132,0.8987489938735962
978,0.7192226052284241,0.6999367475509644,0.8992483019828796
979,0.7956236004829407,0.8721522092819214,0.9415773153305054
980,0.6411280632019043,0.6508475542068481,0.7128452658653259
981,0.5331522822380066,0.5398794412612915,0.7494161128997803
982,0.7311867475509644,0.7548081278800964,0.8579156398773193
983,0.7271420955657959,0.7898163199424744,0.8918676376342773
984,0.7500085234642029,0.8262014389038086,0.9381570816040039
985,0.5417268872261047,0.6281133890151978,0.6814462542533875
986,0.6725331544876099,0.6385611891746521,0.8573737144470215
987,0.6192613840103149,0.6181050539016724,0.8515959978103638
988,0.7510794401168823,0.7868006825447083,0.9131069779396057
989,0.5760552883148193,0.5442177057266235,0.8204627633094788
990,0.736859917640686,0.7680392265319824,0.8587759733200073
991,0.6085357666015625,0.7338545918464661,0.8514112830162048
992,0.7851157188415527,0.46688270568847656,0.9295743703842163
993,0.6602181792259216,0.6841340065002441,0.7816879153251648
994,0.713737428188324,0.8100587129592896,0.956577718257904
995,0.853154182434082,0.9150441884994507,0.9428865313529968
996,0.6420592069625854,0.5939323306083679,0.9365167021751404
997,0.5657711029052734,0.7133898735046387,0.9009557366371155
998,0.7693772315979004,0.5311381220817566,0.9817513227462769
999,0.7283003926277161,0.7968470454216003,0.922283947467804
